식당명,작성일,방문횟수,리뷰 내용,리뷰 태그,방문자 유형
함흥본가면옥 건대점,2.15.토,1,"주차장도 넓고 매장에 좌석도 많아서 좋아요.
메뉴도 금방 나와서 빨리 먹고 가기 좋네요.
물냉면 2개 석쇠불고기 1개 주문했고
냉면은 면이 아주 가늘어서 질기지 않고 부드러워 좋았어요. 석쇠불고기도 고기냄새 안나고 냉면이랑 잘 어울렸어요!
접기","음식이 맛있어요, 건강한 맛이에요, 매장이 넓어요, 친절해요, 주차하기 편해요",점심에 방문
함흥본가면옥 건대점,4.5.토,6,함흥물냉면이 맛있어서 사리를 추가해서 먹어요 손만두도 포장해 왔어요,"음식이 맛있어요, 재료가 신선해요, 매장이 넓어요, 뷰가 좋아요, 친절해요",점심에 방문
함흥본가면옥 건대점,3.26.수,3,함흥물냉면과 손만두가 맛있어요 만두를 직접 빚는 모습을 볼 수 있어 좋았어요 후식으로 아메리카노가 제공되어 좋아요,"음식이 맛있어요, 매장이 넓어요, 뷰가 좋아요, 친절해요, 매장이 청결해요",점심에 방문
함흥본가면옥 건대점,5.22.목,1,"냉면 정말 시원하고 맛있어요!
석쇠불고기도 진짜 맛있었어요
밑반찬도 잘나오고 매장도 넓고 자리도 많아요","음식이 맛있어요, 양이 많아요, 매장이 넓어요, 대화하기 좋아요, 음식이 빨리 나와요",저녁에 방문
함흥본가면옥 건대점,4.3.목,5,함흥물냉면과 갈비탕이 맛있어요 손만듀가 맛있어서 포장해 왔어요,"음식이 맛있어요, 재료가 신선해요, 매장이 넓어요, 뷰가 좋아요, 친절해요",점심에 방문
함흥본가면옥 건대점,5.20.화,2,"전반적으로 간이 맞지 않아서 먹다 남겼고 업체 파킹직원들 매우 심-각했습니다. 함흥면옥 건대점 찾느라고 핸드폰 잠시 본 것 가지고도 앞에서 뭐라고 할 정도면 어떤 수준인지 다들 짐작 갈 겁니다. 급한 연락이 와도 길에서는 통화도 못 하고 업체 찾기 위해 화면도 잠시 볼 수 없다니 웃음만 나오더군요. 심지어 주위에 사람도 없었고 일행분이 옆에서 누가 오는지 봐주기까지 하고 있었습니다. 막상 가게에 들어가려고 했더니 그제야 아무 소리도 못 하더군요. 또한, 내부 카운터에서는 존대체를 하지 않았으며 손님들 앞에서 마감 누구였냐고 소리까지 치더군요. (2023년 3월 31일 건대점 방문 내용 포함)",,점심에 방문
함흥본가면옥 건대점,4.21.월,1,맛있어요! 만두도 맛있고 냉면도 맛잇어용 ㅎㅅㅎ,음식이 맛있어요,점심에 방문
함흥본가면옥 건대점,6.6.금,1,아내랑 딸이 회냉면 먹고싶다해서 오랜만에 왔어요.. 냉면맛은 특별히 변한것 없는데 육수맛이 영 별로네요.... 예전보다 못해요...,음식이 맛있어요,저녁에 방문
함흥본가면옥 건대점,3.29.토,4,함흥물냉면과 손만두가 맛있어요,"음식이 맛있어요, 재료가 신선해요, 매장이 넓어요, 뷰가 좋아요, 친절해요",점심에 방문
함흥본가면옥 건대점,1.4.토,1,"🍒양이 푸짐하고 맛난, 냉면과 석쇠불고기 맛집🍒

▪️회냉면 : 쫄깃한 회랑 매콤한 비빔장 밸런스가 정말 완벽‼️면방이 아주 야들하고 잘 끊김. 회가 생각보다 많이 들어가 있어서 감동.
▪️물냉면 : 간장 베이스인듯한 독특한 국물. 호불호가 갈릴 수도 있을 거 같지만 맛있음❤️
▪️석쇠불고기 : 개인적으로 너무 맛있었던👍🏻 보기엔 딱딱해 보이는데 정말 부드럽고 달달한 불고기 양념이 진-해서 냉면이랑 너무너무 잘 어울렸음. 꼭 같이 먹길 추천👍🏻

🔹매장 자체 주차장에 식사시간 내 무료주차 가능
🔹가족 단위로 식사하기 좋음
🔹냉면 양이 매우 많음!
🔹먹어본 함흥냉면중 탑티어
접기","매장이 넓어요, 음식이 맛있어요, 재료가 신선해요, 양이 많아요, 가성비가 좋아요",점심에 방문
함흥본가면옥 건대점,5.23.금,1,"지인소개로 아이랑 지인 아이랑 네명이서 식사했습니다.
음식이 맛있다고해서 지인이 데려왔는데 친절하진 않다고 하더라구요.. 아니나 다를까 아기 안고있는데 아기의자도 알아서 가져다 쓰라는 식이고 아이 식기부터 제가 아기데리고 식당 많이다녀봤지만 시장안에 있는 노포 식당 보다도 못한데는 처음이네요.. 대우해달라는 것도 아니고 기본 배려 자체가 전혀없고 특히 계산하는 곳에 계신분 너무불친절 하시고 직원분들도 기본적으로 안친절 합니다.! 제가 리뷰 작성 잘 하지도 않지만 음식 맛이 아까워서 적어봅니다.","음식이 맛있어요, 재료가 신선해요, 매장이 넓어요, 매장이 청결해요",저녁에 방문
함흥본가면옥 건대점,6.7.토,4,"매번 맛있게 먹고옵니다
바쁘겠지만 .....
점점 친절한게 떨어지네요 ㅠㅠ
속상합니다ㅎㅎ
접기","음식이 맛있어요, 특별한 메뉴가 있어요, 인테리어가 멋져요, 화장실이 깨끗해요, 주차하기 편해요",점심에 방문
함흥본가면옥 건대점,3.31.월,3,음식도 맛있고 친절하세요~,"음식이 맛있어요, 양이 많아요, 친절해요",저녁에 방문
함흥본가면옥 건대점,4.19.토,7,냉면 너무맛있어요👍👍😃 잘먹었습니다,"음식이 맛있어요, 재료가 신선해요",점심에 방문
함흥본가면옥 건대점,5.11.일,1,"카운터에 있는 아줌마 너무 부친절함
자리가 있어도 자기 일 하느냐고 무조건 서 있으라고 함 짜증났다ㅠ 직원들은 너무 친절하고 좋은데 주인 아줌마가 그런 식으로 하면 다신안감
직원들이 얼마나 힘들까 휴휴","매장이 넓어요, 단체모임 하기 좋아요, 화장실이 깨끗해요, 주차하기 편해요",점심에 방문
함흥본가면옥 건대점,5.23.금,7,어머니가 이곳 갈비탕을 너무 잘 드세요,"음식이 맛있어요, 주차하기 편해요",점심에 방문
함흥본가면옥 건대점,6.3.화,1,"'처음이자 마지막 방문'
전체적으로 불친절한데 특히 카운터에 계신분 너무 불친절해요 사장님이신가요?
음식은 괜찮았어요
근데 화장실 너무 불편해요
여자화장실 3칸 이었는데 한칸은 문 단차가 안맞아 안닫히고 한칸은 문이 안잠기고...
너무 좁아서 서로 부딪히고 손 씻는 것도 한참 걸리고....
음식점이 음식만 괜찮으면 됐지 라는 생각에 참는데
기다리고 있다가 갑자기 열린 화장실 문에 맞으니까 이런 생각이 쏙 들어가네요
다신 안갈거에요
접기",,점심에 방문
함흥본가면옥 건대점,4.12.토,6,인생냉면 정말 강추합니다,"음식이 맛있어요, 재료가 신선해요",점심에 방문
함흥본가면옥 건대점,1.30.목,1,"함흥냉면은 오장동만 갔는데 여기도 정말 맛있습니다!
바싹불고기에 물냉조합 배터지게 맛나게 입가심으로 회냉면!! 양념이 조금 부족하지만 회 숙성도 좋고 추천합니다 그리고 주차가 넓어서 편하네요","음식이 맛있어요, 매장이 넓어요",저녁에 방문
함흥본가면옥 건대점,4.10.목,7,손만두가 맛있어요,"음식이 맛있어요, 특별한 메뉴가 있어요, 뷰가 좋아요, 친절해요, 매장이 청결해요",점심에 방문
함흥본가면옥 건대점,2.8.토,1,"버섯불고기맛있어요
주차편하고 육수진국
밑반찬도깔끔하고 정갈불고기 안다노 간도좋고.
직윈분들 친절해요
갈때마다 기분좋아지는곳
접기","음식이 맛있어요, 재료가 신선해요, 특별한 메뉴가 있어요, 가성비가 좋아요, 인테리어가 멋져요",점심에 방문
함흥본가면옥 건대점,3.16.일,1,"냉면, 만두 다 맛있어요!
항상 만족합니다^^","음식이 맛있어요, 반찬이 잘 나와요, 주차하기 편해요, 매장이 넓어요",점심에 방문
함흥본가면옥 건대점,4.16.수,4,손만두 담백한 맛과 고소하고. 숙주나물 많이 들어 맛있음. 전엔 8개 인데 6개 주네요...,음식이 맛있어요,저녁에 방문
함흥본가면옥 건대점,24.11.27.수,1,"자리에 앉으면 따끈한 육수부터 주시는데
육수가 제법 맛있네요.
갈비탕과 뚝배기불고기를 시켰는데
양이 제법 많아요.
갈비탕은 담객하고
뚝불은 달달짜콤해서
밥이랑 먹기 너무 좋네요.
직원분들 친절하세요.
이집 냉면이 맛있다는데
다음에는 냉면 먹어봐야겠어요.
접기","음식이 맛있어요, 양이 많아요, 가성비가 좋아요, 매장이 넓어요, 친절해요",저녁에 방문
함흥본가면옥 건대점,4.19.토,7,항상 너무 맛있게 먹고있어요,"주차하기 편해요, 음식이 빨리 나와요, 음식이 맛있어요, 건강한 맛이에요, 매장이 넓어요",점심에 방문
함흥본가면옥 건대점,6.6.금,1,음식이 맛있다,음식이 맛있어요,저녁에 방문
함흥본가면옥 건대점,4.30.수,1,갈비탕이랑 냉면 먹었는데 맛있어요,친절해요,점심에 방문
함흥본가면옥 건대점,4.23.수,1,"사실 맛은 평범하고 가격도 저렴하진 않습니다.
그럼에도 장사가 잘 되는 이유는 그냥 입지때문으로 보입니다 건대 후문-구의사거리 지역이 유동인구는 꽤 되는데 식당 사막이거든요.
우선 갈비탕이나 냉면을 주로 팔면서도 물티슈 물수건은 기본제공되지 않습니다. 물론 요청을 별도로 하면 줍니다만 오래 걸립니다.
김치도 좀 더 달라고 요청하면, 주긴 줍니다. 식사 거의 끝날때쯤에요ㅎㅎ 이게 정확히 저는 3번 목격했는데, 종업원이 콜을 받아 인식했음에도 매우 의도적으로 추가 반찬은 지연해서 서비스하는 걸로 보입니다. 그 사이 다른 손님들의 메뉴 주문은 바로 받으면서도요. 물론 바빠서 그랬다고 핑계댈게 분명한데요 혼잡하지 않은 시간, 종업원들이 그냥 서성일때도 마찬가지였습니다. 차라리 추가반찬 요구 금지라고 말하세요
접기",매장이 넓어요,점심에 방문
함흥본가면옥 건대점,3.30.일,3,만두가 수제라 먹어요. 두부 부추 가 많아 집에 서 먹는맛.,음식이 맛있어요,저녁에 방문
함흥본가면옥 건대점,2.13.목,1,"오래간만에 갔어요.
냉면도 맛있고, 갈비탕도 아주 맛있어요.
주차가 편하고 매장이 깨끗해요.
포쟝도 깔끔하고 잘챙겨주시네요.
음식이 맛있어요.
접기",음식이 맛있어요,점심에 방문
함흥본가면옥 건대점,5.26.월,1,맛있어요,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 특별한 메뉴가 있어요, 가성비가 좋아요",저녁에 방문
함흥본가면옥 건대점,5.26.월,1,맛있어요,"친절해요, 매장이 넓어요, 혼밥하기 좋아요, 음식이 맛있어요, 재료가 신선해요",저녁에 방문
함흥본가면옥 건대점,2.19.수,5,자주오는맛집ㅎㅎㅎ 오늘도잘먹었어요,음식이 맛있어요,점심에 방문
함흥본가면옥 건대점,24.12.29.일,1,"어린이대공원 후문쪽에 은근 깔끔하고 매장 넓은 곳+주차되는곳이 많이 없어서 항상 여기로 오게되는것 같아요
갈비탕은 오늘 되게 질겼어요ㅠㅠㅠ
육개장이랑 냉면은 맛있게 먹었습니다","매장이 넓어요, 주차하기 편해요",저녁에 방문
함흥본가면옥 건대점,4.25.금,1,먹고배탈나서 주말내내 골골댐ㅠ 남친이랑나랑 둘다폭풍설사,,저녁에 방문
함흥본가면옥 건대점,6.2.월,3,좋아요~^^♡,음식이 맛있어요,점심에 방문
함흥본가면옥 건대점,3.23.일,1,"주문할 수 있는 벨이 있었으면 좋겠다
사람들이 많아 약간 불친절",가성비가 좋아요,점심에 방문
함흥본가면옥 건대점,2.7.금,1,"그냥 들어갔는데 의외로 깔끔한 맛과 깨끗한 매장에 만족했어요. 손님들도 대부분 동네분들, 근처 직장인분들인 걸로 봐서 인증된 동네 맛집인 것 같아요.
근처 갈 일 있으면 또 갈거예요.","음식이 맛있어요, 혼밥하기 좋아요, 차분한 분위기에요, 대화하기 좋아요, 친절해요",점심에 방문
