식당명,작성일,방문횟수,리뷰 내용,리뷰 태그,방문자 유형
시누아즈 홍대점,3.6.목,1,"코스요리가 알차고 맛있어요
올라가는 계단이 어두워서 살짝 아쉽네요","음식이 맛있어요, 코스요리가 알차요, 컨셉이 독특해요, 특별한 날 가기 좋아요",점심에 방문
시누아즈 홍대점,24.12.13.금,1,메뉴 하나하나 다 독특하고 특별해요! 첫 방문인데 요리 하나 나올때마다 감탄사 연발... 특히 올리브가 들어간 춘권도 중화풍타르타르는 잊지못할 맛이에요🥹 특별한날 방문하기 좋은 시누아즈! 크리스마스에 또 와야겠어요,"음식이 맛있어요, 가성비가 좋아요, 특별한 메뉴가 있어요, 메뉴 구성이 알차요, 코스요리가 알차요",저녁에 방문
시누아즈 홍대점,3.13.목,1,"분위기 깡패에 아늑함 최고에요!
그리고 음식이 너무 맛있더라고요..♥
특별한 날에 오기에 너무 좋아요 코스요리 다 맛있음 :-)
데이트코스로도 제격이구 모임장소로도 좋아요^^
남편 생일에 또 방문하려고요♥
접기","친절해요, 매장이 청결해요, 음식이 맛있어요, 메뉴 구성이 알차요, 코스요리가 알차요",저녁에 방문
시누아즈 홍대점,3.20.목,1,인스타에 친구가 올렸길래 당장 알아내서 다녀왔져 ㅎㅎ 이런 코스요리 너무좋아하는 1인입니다 ㅠㅠ 그리고 가격도 그렇게 부담스럽지 않으면서 진짜 분위기도 너무너무좋고 음식도 수준급이었어요. 디너코스로도 한번 즐겨보고싶어요 꼭 다시 갈게요😍,"음식이 맛있어요, 메뉴 구성이 알차요, 코스요리가 알차요, 아늑해요, 차분한 분위기에요",점심에 방문
시누아즈 홍대점,3.20.목,1,홍대 데이트하러 자주가는데 조용한 곳 분위기 있는 곳을 좀 선호하는 편입니다 ㅎㅎ 친구가 한번 다녀왔는데 괜찮다고해서 오늘 다녀왔는데 완전 만족해요. 뭔가 정원에 있는듯한 푸릇푸릇한 느낌과 오늘 날씨도 조금 풀려서 그 느낌이 더 설레였네요^^ 런치 코스로 즐기면 다양한 음식을 한번에 즐겨볼 수 있어서 좋아요 꼭 드셔보세용👍,"친절해요, 매장이 청결해요, 특별한 날 가기 좋아요, 오래 머무르기 좋아요, 코스요리가 알차요",점심에 방문
시누아즈 홍대점,3.20.목,1,예쁜 공간에서 맛있는 음식 먹는거 안좋아할사람없죠 💚 결혼기념일이라서 분위기내자고 다녀왔어요. 아이들이 없어서 정신없이 먹을 필요도없고 코스로 하나하나 음미하며 먹을 수 있어서 좋았어요! 디저트까지 함께 다 먹을수있으니 카페 갈 필요가없네요🤭🤭,"음식이 맛있어요, 재료가 신선해요, 인테리어가 멋져요, 야외공간이 멋져요, 친절해요",점심에 방문
시누아즈 홍대점,3.7.금,1,"음식도 너무 맛있고 분위기도 넘 좋아요!
아시안푸드 좋아하는 분들은 대만족 하실거에요
데이트 코스르도 정말 제격이에요🫶🏻
중식 짱맛...코스요리 너무 좋아요
접기","친절해요, 매장이 청결해요, 음식이 맛있어요, 재료가 신선해요, 특별한 메뉴가 있어요",저녁에 방문
시누아즈 홍대점,24.10.2.수,5,"제가 넘 좋아하는 특별한 곳이예요.
저녁식사 거하게 하는걸 별로 좋아하지 않아 전 늘 낮에 오죠.
시누아즈 런치 코스 넘 좋아요^^
멘보샤도 특이하구요 버섯탕수도 아주 좋습니다.
쏨땀 같은 야채와 싸먹는 앙절살 구이도 좋아하구요.
솥밥 마무리까지도 좋습니다.
좋아하는 분들과 다녀가시면 좋을 거 겉습니다.
가성비까지 좋으니 더 이상 할 말이 없는 곳이죠.
창가뷰의 초록을 사랑해 미국서 온 회사 동기 언니 찍어주려다... 컵을 깨었답니다.
여러분은 저처럼 그러지 마세요.
어찌나 민망하고 죄송하던지요...
지인들과 계속 다니게 될 가성비 좋고 특별한 곳 시누아즈인데 저 오면 싫어하시는 거 아닐지...
저만 알고픈 곳 소개합니다.
접기","음식이 맛있어요, 재료가 신선해요, 가성비가 좋아요, 친절해요, 매장이 청결해요",점심에 방문
시누아즈 홍대점,2.27.목,1,"너무 만족스러운 식사였어요! 태국,중국음식을 좋아해서
여기저기 많이 가봤지만 단언코 여기가 최고입니다
분위기도 너무 좋고 고급스러워서 담엔 부모님 모시구
오려구요!!
접기","음식이 맛있어요, 특별한 메뉴가 있어요, 코스요리가 알차요, 인테리어가 멋져요, 친절해요",저녁에 방문
시누아즈 홍대점,2.13.목,1,"남편과 결혼 10주션 맞이해서 다녀왔어요~! 그동안 이런이벤트적인거 한번도 못받아봤는데ㅜㅜ 넘 멋진곳에서 행복한 시간보냈네용
와인도 넘좋았구 분위기까지 제마음에 쏙 들었답니당❤","음식이 맛있어요, 인테리어가 멋져요, 매장이 넓어요, 친절해요, 특별한 날 가기 좋아요",점심에 방문
시누아즈 홍대점,2.13.목,1,남자친구랑 데이트 하고 싶을 때 오면 좋을 것 같아요. 분위기도 좋고 음식도 맛있어서 꼭 다시 한번 더 방문해 보고싶은 곳이예요! 직원분들도 친절하셔서 기분 좋은 식사 하고 왔습니다!,"음식이 맛있어요, 양이 많아요, 메뉴 구성이 알차요, 인테리어가 멋져요, 친절해요",점심에 방문
시누아즈 홍대점,2.13.목,1,맛도 너무 맛있지만 플레이팅이 너무 예뻐서 먹기 너무 아까워요!! 먹기 전 사진은 필수!! 레스토랑 분위기도 너무 예뻐서 발렌타인때 남자친구랑 한번 더 방문하려구요!!!💛,"음식이 맛있어요, 재료가 신선해요, 코스요리가 알차요, 인테리어가 멋져요",점심에 방문
시누아즈 홍대점,4.7.월,1,"코스요리라서 다양하게 맛볼 수 있어서 좋아요^^
아시안푸드 좋아하는데 너무 맛있어서 감탄..!
남자친구랑 자주 방문할 것 같아용😊
매장 분위기도 최고!
접기","음식이 맛있어요, 메뉴 구성이 알차요, 친절해요, 매장이 청결해요, 특별한 날 가기 좋아요",저녁에 방문
시누아즈 홍대점,3.13.목,1,"분위기도 너무 좋고 코스요리 구성도 너무 좋아요
다양하게 맛볼 수 있어서 진짜 좋아요!
남자친구랑 데이트코스로 완전 제격!
다음에는 친구들이랑 방문해보려고요♥
접기","친절해요, 음식이 맛있어요, 가성비가 좋아요, 메뉴 구성이 알차요, 코스요리가 알차요",저녁에 방문
시누아즈 홍대점,3.7.금,1,"분위기도 좋고 음식도 고급지고 맛있어요^^
아시안푸드를 맛있게 즐길 수 있어서 좋았습니다
데이트장소로도 정말 좋아요^^
다음엔 부모님이랑 같이 방문해 보려고요!
접기","인테리어가 멋져요, 음식이 맛있어요, 코스요리가 알차요, 친절해요, 좌석이 편해요",저녁에 방문
시누아즈 홍대점,3.7.금,1,"고급 요리의 진수! 진짜 고급지고 맛도 좋아요
코스요리 최고최고 완전 배불러요
아시안푸드 좋아해서 진짜 맛나게 먹었네요
다양한 음식을 맛볼 수 있어서 좋았습니다♥
접기","친절해요, 매장이 청결해요, 특별한 날 가기 좋아요, 음식이 맛있어요, 코스요리가 알차요",저녁에 방문
시누아즈 홍대점,24.10.7.월,1,"간만에 마음에 쏙 드는 레스토랑을 찾았어요♥️
푸릇푸릇한 통창뷰의 인테리어가 예뻐서 데이트, 소개팅하기 딱 좋은 분위기였어요! 또 단돈 55000원에 알찬 아시안퀴진 코스요리를 즐길 수 있어 너무나도 만족스러웠습니다!

식전빵, 멘보샤, 춘권, 표고탕수, 고기 요리, 솥밥, 디저트까지 전부 다 처음 먹어보는 맛의 음식들이었지만 셰프님께서 메뉴에 대한 설명을 자세히 곁들여주셔서 좋았어요! 또 음식들이 하나같이 다 맛있었습니다♥️
가성비 파인다이닝 시누아즈를 연남동 맛집으로 강추합미다>.<
접기","음식이 맛있어요, 특별한 메뉴가 있어요, 메뉴 구성이 알차요, 인테리어가 멋져요, 친절해요",저녁에 방문
시누아즈 홍대점,4.7.월,1,"신랑과 데이트 장소로 선택했는데 대성공😁
음식 하나 하나 플레이팅도 이쁘고 뭐니 뭐니해도 맛이👍🏻
디저트까지 코스 구성도 알차고 특색있었고 맛도 좋아서 만족스러웠어요~","음식이 맛있어요, 특별한 메뉴가 있어요, 메뉴 구성이 알차요, 인테리어가 멋져요, 특별한 날 가기 좋아요",저녁에 방문
시누아즈 홍대점,24.10.25.금,1,이전부터 오고싶었는데 남자친구랑 시간이 맞아 방문하게되었어요. 먹는 내내 맛에 감탄하고 시각적으로도 플레이팅도 예뻐서 더욱 만족스러웠던 식사였습니다.정말 모든 코스가 맛있어서 행복했어요,"인테리어가 멋져요, 뷰가 좋아요, 음식이 맛있어요, 가성비가 좋아요, 코스요리가 알차요",저녁에 방문
시누아즈 홍대점,24.10.19.토,1,"특별한 날 기분내기 좋은 식당이었어요!
코스도 알차고 마지막 솥밥까지 먹으먼 정말 든든해요! 미리 부탁한 디저트에 레터링서비스 티라미수도 너무 맛있어요!☘️ 생일이나 연말모임으로 추천해요👍","음식이 맛있어요, 양이 많아요, 코스요리가 알차요, 특별한 날 가기 좋아요, 아늑해요",저녁에 방문
시누아즈 홍대점,24.12.31.화,2,"저번에 방문했을 때 좋은 기억으로 남아 다시 재방문하게 되었는데 역시 만족감 최고네요.
인테리어나 플레이팅 비주얼 역시 감탄 나올 정도로 예뻤고 코스 하나하나 알차고 맛있게 먹었습니다.
데이트 코스로 방문하기 딱 좋을거 같아요 ㅎㅎ","음식이 맛있어요, 양이 많아요, 재료가 신선해요, 인테리어가 멋져요, 친절해요",저녁에 방문
시누아즈 홍대점,24.12.31.화,1,인테리어 분위기가 너무 좋고 특별한 메뉴들이 많아서 좋은 경험을 하게 되는 레스토랑이었어요! 플레이팅도 정말 예쁘고 하나하나 신경써서 나온다고 느껴지더라구요 비주얼 뿐만이 아니라 맛도 말할것 없이 훌륭했구요 모든 코스 후회없이 만족도 백퍼였습니다^^,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 현지 맛에 가까워요, 인테리어가 멋져요",저녁에 방문
시누아즈 홍대점,2.27.목,1,"창천동 데이트 장소로 이곳저곳 검색해보고 비교하고 방문한 곳이에요. 기대 이상으로 맛있었습니다.
아늑한 분위기와 친절한 서비스 그리고 중간중간 해주시는 음식 설명에 기분좋게 식사했습니다.","음식이 맛있어요, 재료가 신선해요, 특별한 메뉴가 있어요, 인테리어가 멋져요, 친절해요",점심에 방문
시누아즈 홍대점,1.16.목,1,분위기가 너무 좋고 플레이팅 비주얼도 최고에요!!~ 코스 하나하나가 다 신경쓴것 같고 너무 맛있습니다. 기념일이나 데이트 코스로 완전 추천합니다~ 직원분들도 친절해요~,"음식이 맛있어요, 재료가 신선해요, 현지 맛에 가까워요, 가성비가 좋아요, 메뉴 구성이 알차요",점심에 방문
시누아즈 홍대점,1.16.목,1,음식이 하나하나 정성이 들어간게 느껴져요~ 인테리어도 고급스럽고 분위기 짱이네요. 분위기 맛 친절 뭐하나 빠질게 없는곳이에요 다음에 또 방문하겠습니다,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 현지 맛에 가까워요, 건강한 맛이에요",점심에 방문
시누아즈 홍대점,1.16.목,1,최고의 데이트코스에요 코스먹는데 직원분들이 친절하게 하나하나 다 설명해주셨습니다. 가성비도 나름 괜찮고 분위기 있는곳에서 좋은시간 보내고 왔습니다~,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 향신료가 강하지 않아요",점심에 방문
시누아즈 홍대점,24.12.5.목,2,"남편과 기념일이라 이리저리 찾아보다가 분위기가 너무 좋아보여서 예약했던 곳 다시 왔어요~
역시 언제와도 분위기도 포근하고 좋고 고급지네요 ㅎㅎ 크리스마스때 오면 더 좋을 거 같아요~~
음식도 너무 맛있고 다양해서 즐기기 좋아요!","음식이 맛있어요, 재료가 신선해요, 양이 많아요, 친절해요, 매장이 청결해요",점심에 방문
시누아즈 홍대점,24.12.5.목,2,연인들이랑 오기 넘 좋은 시누아즈 ♥ 생각나서 또 왔어요! 정말 오랜만에 왔는데도 여전히 좋고 분위기 끝장납니다 !! 직원분들도 친절하시고 ㅜㅜ 데이트 코스에 무조건 시누아즈 꼬옥 넣으세요 !! 잘 먹고 갑니당 ㅎㅎ,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 친절해요, 매장이 청결해요",점심에 방문
시누아즈 홍대점,24.12.9.월,1,런치에 가성비 좋은 코스로 아늑하고 편안하게 좋은 식사였어요!! 부탁드린 레터링서비스도 감사합니다🫶🏼 또 방문할께요,"음식이 맛있어요, 특별한 메뉴가 있어요, 코스요리가 알차요, 아늑해요, 특별한 날 가기 좋아요",점심에 방문
시누아즈 홍대점,24.9.5.목,1,"원래 리뷰 귀찮아서 안남기는데 여긴 찐이라
올립니다 다양한 오마카세 다니면서 이렇게 양많고 맛있는곳 첨입니다ㅠ 집근처라 자주가려구요 가격도 오마카세같지않아요ㅠ 처음 에피 빵부터 찐이었어요..","음식이 맛있어요, 양이 많아요, 메뉴 구성이 알차요",저녁에 방문
시누아즈 홍대점,24.8.9.금,1,"음식 하나하나 정성이 가득하고 코스 전체적으로도 넘 알차고 특별한 음식으로 가득해요! 전 다음에 기념일에도 방문하고 싶을 정도로 넘 좋은 아시아 다이닝이에요,,, 이렇게 사랑스러운 공간은 나만 알고싶은곳이지만 넘 맛있으니까 다들 가보셨으면 좋겠어요*_* 담엔 남자친구랑 갈라구용","친절해요, 특별한 날 가기 좋아요, 인테리어가 멋져요, 음식이 맛있어요, 코스요리가 알차요",저녁에 방문
시누아즈 홍대점,3.31.월,1,,"음식이 맛있어요, 특별한 메뉴가 있어요, 비싼 만큼 가치있어요, 친절해요",점심에 방문
시누아즈 홍대점,24.12.27.금,2,"이색적인 곳 시누아즈 다녀왔는데요~
이색적인 메뉴를 먹을수있어서 너무매력적이네요~
데이트로 최고의장소아닌가 생각해요~!","음식이 맛있어요, 재료가 신선해요, 양이 많아요, 현지 맛에 가까워요, 가성비가 좋아요",점심에 방문
시누아즈 홍대점,24.12.27.금,1,"디너코스 예약후 다녀왔는데
코스요리가 진짜 신선했고
직원분들도 친절하게 하나하나 설명해주셨습니다
분위기나 인테리어까지 최근간곳중
제일마음에들었습니다~!
접기","음식이 맛있어요, 재료가 신선해요, 특별한 메뉴가 있어요, 가성비가 좋아요, 현지 맛에 가까워요",점심에 방문
시누아즈 홍대점,24.8.31.토,1,"친구 추천으로 방문했습니다 일이 생겨서 예약을 변경하려 연락드렸을 때부터 너무 친절히 응대해주셨습니다 방문해서부터 식사를 마칠 때까지 너무 친절히 응대해주셔서 너무 기분좋게 식사했습니다 음식은 중식 베이스인데 적절히 다른 음식스타일이 조합되어 너무 독특하고 맛있었습니다 다른 데서 먹어본 멘보샤와 버섯탕수, 태국식 고기요리인데 이곳만의 독특한 방식으로 색다르게 맛있는 요리였습니다
아! 날이 좋을 때 이곳의 매장분위기도 너무 아늑하고 좋았습니다 아늑한 장소에서 훌륭한 요리 그리고 너무나도 친절한 응대까지, 정말 기분좋은 식사를 하게 해줘서 감사했습니다","음식이 맛있어요, 특별한 메뉴가 있어요, 메뉴 구성이 알차요, 뷰가 좋아요, 친절해요",점심에 방문
시누아즈 홍대점,24.9.26.목,1,"좋은 사람들과 함께 코스요리를 즐기기 좋아요.
사장님이 친절하시고 음식도 맛있어요","음식이 맛있어요, 재료가 신선해요, 가성비가 좋아요, 특별한 메뉴가 있어요, 코스요리가 알차요",점심에 방문
시누아즈 홍대점,24.12.31.화,2,특별하고 눈길을 사로잡는 메뉴들과 인테리어가 정말 예뻤어요 맛과 비주얼 모두 충족하는 곳은 이만한 곳이 없는거 같네요,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 현지 맛에 가까워요, 인테리어가 멋져요",저녁에 방문
시누아즈 홍대점,24.12.23.월,1,매장 분위기도 좋고 친절했는데 무엇보다 음식이 맛있어서 좋았어요 추천:),"음식이 맛있어요, 현지 맛에 가까워요, 가성비가 좋아요, 인테리어가 멋져요, 친절해요",점심에 방문
시누아즈 홍대점,24.12.23.월,1,"디너코스로 먹었는데 알차고 가성비가 좋았습니다.
다만 음식 먹는데 피클이나 작은 단무지가 서비스품목으로 있으면 더좋을듯 합니다. 아주 잘먹었습니다","음식이 맛있어요, 가성비가 좋아요, 아늑해요, 차분한 분위기에요, 친절해요",저녁에 방문
시누아즈 홍대점,24.10.27.일,1,분위기 너무 좋고 맛은 더더욱 좋아요.. 사장님 친절하시고 조용히 얘기하면서 먹기에 너무 좋습니다,"인테리어가 멋져요, 음식이 맛있어요, 재료가 신선해요",저녁에 방문
